index,iso3_o,iso3_d,tradeflow,year,gdp_o,gdp_d,dist,tradevalue
113123,NLD,POL,1,2017,833869641.687,526508877.305,1098.0,9120973.801641813
113124,NLD,POL,1,2018,914043438.18,587411745.1620001,1098.0,10275838.491044303
113125,NLD,POL,1,2019,910194347.569,597280564.672,1098.0,10128716.81010997
113126,NLD,POL,1,2020,913865395.79,596624355.72,1098.0,10176861.813393109
113127,NLD,POL,2,1998,431174189.056,173337542.656,1098.0,1704944.5927370787
113128,NLD,POL,2,1999,439937138.688,168224899.072,1098.0,1772270.5361140966
113129,NLD,POL,2,2000,413396893.696,171708022.784,1098.0,1895225.3647681475
113130,NLD,POL,2,2001,426091282.432,190901059.584,1098.0,1974283.350172758
113131,NLD,POL,2,2002,464478633.984,198679183.36,1098.0,2344653.4100130796
113132,NLD,POL,2,2003,570917584.896,217514164.224,1098.0,2804844.038641453
113133,NLD,POL,2,2004,646069813.248,253525770.24,1098.0,3611891.5348985195
113134,NLD,POL,2,2005,672357351.424,304412033.024,1098.0,4365702.231376171
113135,NLD,POL,2,2006,719376023.552,343338909.696,1098.0,5364214.152004242
113136,NLD,POL,2,2007,833147764.7360001,428948914.176,1098.0,7413526.992807865
113137,NLD,POL,2,2008,931327901.696,530185125.888,1098.0,9341098.58314085
113138,NLD,POL,2,2009,858033881.088,436476379.136,1098.0,7328914.989130974
113139,NLD,POL,2,2010,836389961.728,476687892.48,1098.0,8621261.528655052
113140,NLD,POL,2,2011,893757292.544,524362776.576,1098.0,11385524.961330278
113141,NLD,POL,2,2012,823139237.888,496205758.464,1098.0,10676315.675155824
113142,NLD,POL,2,2013,853539356.672,525865975.808,1098.0,11876635.216933616
113143,NLD,POL,2,2014,879635070.9760001,545151778.816,1098.0,12411974.86278925
113144,NLD,POL,2,2015,750318059.52,477336797.184,1098.0,10776051.79105089
113145,NLD,POL,2,2016,770845048.832,469508685.824,1098.0,11164650.988451304
113146,NLD,POL,2,2017,833869641.687,526508877.305,1098.0,13153339.6308263
113147,NLD,POL,2,2018,914043438.18,587411745.1620001,1098.0,14996971.429702133
113148,NLD,POL,2,2019,910194347.569,597280564.672,1098.0,14797735.9257561
113149,NLD,POL,2,2020,913865395.79,596624355.72,1098.0,15996217.289371366
113196,NLD,PRT,1,1998,431174189.056,123981733.888,1865.0,881944.4082763195
113197,NLD,PRT,1,1999,439937138.688,127465545.728,1865.0,779521.1996390224
113198,NLD,PRT,1,2000,413396893.696,118358491.136,1865.0,775168.1104307175
113199,NLD,PRT,1,2001,426091282.432,121545883.648,1865.0,758612.7445075512
113200,NLD,PRT,1,2002,464478633.984,134228697.088,1865.0,828243.5747951269
113201,NLD,PRT,1,2003,570917584.896,164964188.16,1865.0,1025891.1026411057
113202,NLD,PRT,1,2004,646069813.248,189195665.408,1865.0,1190163.22956419
113203,NLD,PRT,1,2005,672357351.424,197299601.408,1865.0,1229243.9870615005
113204,NLD,PRT,1,2006,719376023.552,208556261.376,1865.0,1273953.0875124931
113205,NLD,PRT,1,2007,833147764.7360001,240157016.064,1865.0,1348452.8975630999
113206,NLD,PRT,1,2008,931327901.696,262017302.528,1865.0,1552357.9800343513
113207,NLD,PRT,1,2009,858033881.088,243731070.976,1865.0,1235022.1981892586
113208,NLD,PRT,1,2010,836389961.728,238303444.992,1865.0,1355333.5905606747
113209,NLD,PRT,1,2011,893757292.544,244895105.024,1865.0,2223912.1229294227
113210,NLD,PRT,1,2012,823139237.888,218000195.584,1865.0,2185790.0852160044
113211,NLD,PRT,1,2013,853539356.672,227323723.776,1865.0,2384554.986556588
113212,NLD,PRT,1,2014,879635070.9760001,229629820.928,1865.0,2318968.685556913
113213,NLD,PRT,1,2015,750318059.52,199082295.296,1865.0,2066053.7727059831
113214,NLD,PRT,1,2016,770845048.832,204564692.992,1865.0,1948595.8612933843
113215,NLD,PRT,1,2017,833869641.687,221357874.719,1865.0,2258397.389504559
113216,NLD,PRT,1,2018,914043438.18,242313116.578,1865.0,2499330.0937976255
113217,NLD,PRT,1,2019,910194347.569,239986922.639,1865.0,2463148.1711791987
113218,NLD,PRT,1,2020,913865395.79,228539245.045,1865.0,2222924.810934068
113219,NLD,PRT,2,1998,431174189.056,123981733.888,1865.0,1197009.6518558264
113220,NLD,PRT,2,1999,439937138.688,127465545.728,1865.0,1265114.0350399017
113221,NLD,PRT,2,2000,413396893.696,118358491.136,1865.0,1336088.8331753016
113222,NLD,PRT,2,2001,426091282.432,121545883.648,1865.0,1377412.0436809063
113223,NLD,PRT,2,2002,464478633.984,134228697.088,1865.0,1317662.3694795966
113224,NLD,PRT,2,2003,570917584.896,164964188.16,1865.0,1815807.514197588
113225,NLD,PRT,2,2004,646069813.248,189195665.408,1865.0,2190967.115498543
113226,NLD,PRT,2,2005,672357351.424,197299601.408,1865.0,2239778.139379978
113227,NLD,PRT,2,2006,719376023.552,208556261.376,1865.0,2367187.398481369
113228,NLD,PRT,2,2007,833147764.7360001,240157016.064,1865.0,2891746.1033860445
113229,NLD,PRT,2,2008,931327901.696,262017302.528,1865.0,3210307.4572081566
113230,NLD,PRT,2,2009,858033881.088,243731070.976,1865.0,2994947.2796373367
113231,NLD,PRT,2,2010,836389961.728,238303444.992,1865.0,3438417.4771618843
113232,NLD,PRT,2,2011,893757292.544,244895105.024,1865.0,3440970.7227287414
113233,NLD,PRT,2,2012,823139237.888,218000195.584,1865.0,3132080.8733985424
113234,NLD,PRT,2,2013,853539356.672,227323723.776,1865.0,3172457.1564590065
113235,NLD,PRT,2,2014,879635070.9760001,229629820.928,1865.0,3480946.621098908
113236,NLD,PRT,2,2015,750318059.52,199082295.296,1865.0,2578902.9759134883
113237,NLD,PRT,2,2016,770845048.832,204564692.992,1865.0,2592631.1281724977
113238,NLD,PRT,2,2017,833869641.687,221357874.719,1865.0,3134441.5358617743
113239,NLD,PRT,2,2018,914043438.18,242313116.578,1865.0,3550192.3744086633
113240,NLD,PRT,2,2019,910194347.569,239986922.639,1865.0,3628394.092834595
113241,NLD,PRT,2,2020,913865395.79,228539245.045,1865.0,3329168.524093902
113480,NLD,RUS,1,1998,431174189.056,270953119.744,2155.0,1119393.896328628
113481,NLD,RUS,1,1999,439937138.688,195905765.376,2155.0,1199279.670028925
113482,NLD,RUS,1,2000,413396893.696,259708502.016,2155.0,2625530.7411316633
113483,NLD,RUS,1,2001,426091282.432,306602672.128,2155.0,2924949.4674960375
113484,NLD,RUS,1,2002,464478633.984,345110446.08,2155.0,3394843.7141832113
113485,NLD,RUS,1,2003,570917584.896,430347780.096,2155.0,4759748.586246014
113486,NLD,RUS,1,2004,646069813.248,591016689.664,2155.0,6904134.213538647
113487,NLD,RUS,1,2005,672357351.424,764000927.744,2155.0,9381899.251104832
113488,NLD,RUS,1,2006,719376023.552,989930520.576,2155.0,13198998.018082142
113489,NLD,RUS,1,2007,833147764.7360001,1299705233.408,2155.0,13644154.395522118
113490,NLD,RUS,1,2008,931327901.696,1660844376.064,2155.0,17092449.646673203
113491,NLD,RUS,1,2009,858033881.088,1222643679.232,2155.0,12172159.382102966
113492,NLD,RUS,1,2010,836389961.728,1524916158.464,2155.0,16774205.989798307
113493,NLD,RUS,1,2011,893757292.544,1904792961.024,2155.0,22656804.329952877
113494,NLD,RUS,1,2012,823139237.888,2017470971.904,2155.0,23508230.51613264
113495,NLD,RUS,1,2013,853539356.672,2096777003.008,2155.0,25513512.20179194
113496,NLD,RUS,1,2014,879635070.9760001,2063662317.568,2155.0,21631940.331641737
113497,NLD,RUS,1,2015,750318059.52,1365865267.2,2155.0,11833377.737055251
113498,NLD,RUS,1,2016,770845048.832,1283162374.144,2155.0,13194893.316102365
113499,NLD,RUS,1,2017,833869641.687,1574199387.071,2155.0,15065706.262328083
113500,NLD,RUS,1,2018,914043438.18,1657329646.184,2155.0,17030722.178852998
113501,NLD,RUS,1,2019,910194347.569,1693113904.263,2155.0,15072945.443177825
113502,NLD,RUS,1,2020,913865395.79,1488321875.49,2155.0,9430935.121733885
113503,NLD,RUS,2,1998,431174189.056,270953119.744,2155.0,1349689.758747518
113504,NLD,RUS,2,1999,439937138.688,195905765.376,2155.0,1098812.5173465014
113505,NLD,RUS,2,2000,413396893.696,259708502.016,2155.0,1308015.0006073713
113506,NLD,RUS,2,2001,426091282.432,306602672.128,2155.0,1674066.935260415
113507,NLD,RUS,2,2002,464478633.984,345110446.08,2155.0,2088025.834327519
113508,NLD,RUS,2,2003,570917584.896,430347780.096,2155.0,2999573.402826786
113509,NLD,RUS,2,2004,646069813.248,591016689.664,2155.0,3800422.3779690266
113510,NLD,RUS,2,2005,672357351.424,764000927.744,2155.0,5170387.537868976
113511,NLD,RUS,2,2006,719376023.552,989930520.576,2155.0,6444990.79746294
113512,NLD,RUS,2,2007,833147764.7360001,1299705233.408,2155.0,8608648.022045732
113513,NLD,RUS,2,2008,931327901.696,1660844376.064,2155.0,8943646.098186493
113514,NLD,RUS,2,2009,858033881.088,1222643679.232,2155.0,5620405.588879108
113515,NLD,RUS,2,2010,836389961.728,1524916158.464,2155.0,7215496.012612343
113516,NLD,RUS,2,2011,893757292.544,1904792961.024,2155.0,8807944.332691893
113517,NLD,RUS,2,2012,823139237.888,2017470971.904,2155.0,8934265.944098387
113518,NLD,RUS,2,2013,853539356.672,2096777003.008,2155.0,8912214.504944095
113519,NLD,RUS,2,2014,879635070.9760001,2063662317.568,2155.0,8151630.709515315
113520,NLD,RUS,2,2015,750318059.52,1365865267.2,2155.0,4502022.494829159
113521,NLD,RUS,2,2016,770845048.832,1283162374.144,2155.0,4625730.212489968
113522,NLD,RUS,2,2017,833869641.687,1574199387.071,2155.0,5964819.332613399
113523,NLD,RUS,2,2018,914043438.18,1657329646.184,2155.0,6160797.680482517
113524,NLD,RUS,2,2019,910194347.569,1693113904.263,2155.0,6935055.998151151
113525,NLD,RUS,2,2020,913865395.79,1488321875.49,2155.0,6714016.296575796
114888,NLD,TUR,1,1998,431174189.056,269287096.32,2215.0,990169.3078485727
114889,NLD,TUR,1,1999,439937138.688,249751470.08,2215.0,1022865.6172774434
114890,NLD,TUR,1,2000,413396893.696,266567532.544,2215.0,928001.9605622292
114891,NLD,TUR,1,2001,426091282.432,196005281.792,2215.0,932472.0976574421
114892,NLD,TUR,1,2002,464478633.984,232534556.672,2215.0,1074291.0431023836
114893,NLD,TUR,1,2003,570917584.896,303005302.784,2215.0,1455946.9951958656
114894,NLD,TUR,1,2004,646069813.248,392166277.12,2215.0,1719963.4974105358
114895,NLD,TUR,1,2005,672357351.424,482979840.0,2215.0,2014305.8325605392
114896,NLD,TUR,1,2006,719376023.552,530900090.88,2215.0,2147141.9837355614
114897,NLD,TUR,1,2007,833147764.7360001,647155154.944,2215.0,2248232.1786025763
114898,NLD,TUR,1,2008,931327901.696,730337509.376,2215.0,2371758.094336033
114899,NLD,TUR,1,2009,858033881.088,614553944.064,2215.0,1892629.6226558683
114900,NLD,TUR,1,2010,836389961.728,731168047.104,2215.0,2100543.010121107
114901,NLD,TUR,1,2011,893757292.544,774754140.16,2215.0,2784366.3883012366
114902,NLD,TUR,1,2012,823139237.888,788863320.064,2215.0,2669946.3290564716
114903,NLD,TUR,1,2013,853539356.672,822135160.832,2215.0,2976966.2571676904
114904,NLD,TUR,1,2014,879635070.9760001,934167773.184,2215.0,3115143.5653409017
114905,NLD,TUR,1,2015,750318059.52,859383660.544,2215.0,2740512.4886369947
114906,NLD,TUR,1,2016,770845048.832,857748996.0960001,2215.0,2952380.7803687677
114907,NLD,TUR,1,2017,833869641.687,858996263.0960001,2215.0,3064922.8544448605
114908,NLD,TUR,1,2018,914043438.18,778471901.665,2215.0,4006818.2028296134
114909,NLD,TUR,1,2019,910194347.569,761004425.605,2215.0,4299415.523533324
114910,NLD,TUR,1,2020,913865395.79,719954821.683,2215.0,4265046.451883794
114911,NLD,TUR,2,1998,431174189.056,269287096.32,2215.0,1190418.2132402062
114912,NLD,TUR,2,1999,439937138.688,249751470.08,2215.0,1168296.3928532004
114913,NLD,TUR,2,2000,413396893.696,266567532.544,2215.0,1433253.642640233
114914,NLD,TUR,2,2001,426091282.432,196005281.792,2215.0,1020602.9951536655
114915,NLD,TUR,2,2002,464478633.984,232534556.672,2215.0,1298788.2114507556
114916,NLD,TUR,2,2003,570917584.896,303005302.784,2215.0,1995221.598072052
114917,NLD,TUR,2,2004,646069813.248,392166277.12,2215.0,2840549.9583842754
114918,NLD,TUR,2,2005,672357351.424,482979840.0,2215.0,3563218.270462036
114919,NLD,TUR,2,2006,719376023.552,530900090.88,2215.0,3908752.463163376
114920,NLD,TUR,2,2007,833147764.7360001,647155154.944,2215.0,4825514.331158876
114921,NLD,TUR,2,2008,931327901.696,730337509.376,2215.0,5076827.810379982
114922,NLD,TUR,2,2009,858033881.088,614553944.064,2215.0,4373535.160107136
114923,NLD,TUR,2,2010,836389961.728,731168047.104,2215.0,5692599.670612574
114924,NLD,TUR,2,2011,893757292.544,774754140.16,2215.0,6408816.331887435
114925,NLD,TUR,2,2012,823139237.888,788863320.064,2215.0,5811881.331177415
114926,NLD,TUR,2,2013,853539356.672,822135160.832,2215.0,6172012.542282574
114927,NLD,TUR,2,2014,879635070.9760001,934167773.184,2215.0,6425354.379788552
114928,NLD,TUR,2,2015,750318059.52,859383660.544,2215.0,5598149.670706004
114929,NLD,TUR,2,2016,770845048.832,857748996.0960001,2215.0,5438353.59937935
114930,NLD,TUR,2,2017,833869641.687,858996263.0960001,2215.0,6438556.305915009
114931,NLD,TUR,2,2018,914043438.18,778471901.665,2215.0,6302809.551157596
114932,NLD,TUR,2,2019,910194347.569,761004425.605,2215.0,6136431.585036734
114933,NLD,TUR,2,2020,913865395.79,719954821.683,2215.0,6301751.8326862855
115151,NLD,USA,1,1998,431174189.056,9089200422.912,5877.0,14668625.627114356
115152,NLD,USA,1,1999,439937138.688,9660599894.016,5877.0,16612959.472556353
115153,NLD,USA,1,2000,413396893.696,10284800409.6,5877.0,18808377.972560048
115154,NLD,USA,1,2001,426091282.432,10621800153.088,5877.0,17728732.960183978
115155,NLD,USA,1,2002,464478633.984,10977500200.96,5877.0,16091200.399199963
115156,NLD,USA,1,2003,570917584.896,11510700048.384,5877.0,17741578.82051277
115157,NLD,USA,1,2004,646069813.248,12274900140.032,5877.0,21904705.914861917
115158,NLD,USA,1,2005,672357351.424,13093699584.0,5877.0,23683075.47917509
115159,NLD,USA,1,2006,719376023.552,13855900041.216,5877.0,28550235.613524914
115160,NLD,USA,1,2007,833147764.7360001,14477599703.04,5877.0,32004336.355719328
115161,NLD,USA,1,2008,931327901.696,14718600216.576,5877.0,34331202.09410334
115162,NLD,USA,1,2009,858033881.088,14418700140.544,5877.0,25891690.945632935
115163,NLD,USA,1,2010,836389961.728,14964400062.464,5877.0,27273145.67053485
115164,NLD,USA,1,2011,893757292.544,15517900341.248,5877.0,32158214.33247742
115165,NLD,USA,1,2012,823139237.888,16163200303.104,5877.0,33300647.76434152
115166,NLD,USA,1,2013,853539356.672,16768099680.256,5877.0,34273034.9262605
115167,NLD,USA,1,2014,879635070.9760001,17393103405.056,5877.0,34084179.21380613
115168,NLD,USA,1,2015,750318059.52,18036648050.688,5877.0,31798052.610227924
115169,NLD,USA,1,2016,770845048.832,18569100263.424,5877.0,32772439.813114714
115170,NLD,USA,1,2017,833869641.687,19479620056.0,5877.0,34402161.851476535
115171,NLD,USA,1,2018,914043438.18,20527156026.0,5877.0,39522789.55598442
115172,NLD,USA,1,2019,910194347.569,21372572437.0,5877.0,41295527.61733496
115173,NLD,USA,1,2020,913865395.79,20893743833.0,5877.0,38766779.00632133
115174,NLD,USA,2,1998,431174189.056,9089200422.912,5877.0,6095241.570981622
115175,NLD,USA,2,1999,439937138.688,9660599894.016,5877.0,7159294.169165075
115176,NLD,USA,2,2000,413396893.696,10284800409.6,5877.0,8658664.109174132
115177,NLD,USA,2,2001,426091282.432,10621800153.088,5877.0,8161785.216322541
115178,NLD,USA,2,2002,464478633.984,10977500200.96,5877.0,9419041.022619605
115179,NLD,USA,2,2003,570917584.896,11510700048.384,5877.0,12050206.830221653
115180,NLD,USA,2,2004,646069813.248,12274900140.032,5877.0,13838670.693886757
115181,NLD,USA,2,2005,672357351.424,13093699584.0,5877.0,16034357.354062557
115182,NLD,USA,2,2006,719376023.552,13855900041.216,5877.0,19695160.440832615
115183,NLD,USA,2,2007,833147764.7360001,14477599703.04,5877.0,22959775.170428395
115184,NLD,USA,2,2008,931327901.696,14718600216.576,5877.0,21156055.026471615
115185,NLD,USA,2,2009,858033881.088,14418700140.544,5877.0,15811495.669091702
115186,NLD,USA,2,2010,836389961.728,14964400062.464,5877.0,18256134.73748207
115187,NLD,USA,2,2011,893757292.544,15517900341.248,5877.0,23236533.686801042
115188,NLD,USA,2,2012,823139237.888,16163200303.104,5877.0,25172936.14011899
115189,NLD,USA,2,2013,853539356.672,16768099680.256,5877.0,20918025.32589428
115190,NLD,USA,2,2014,879635070.9760001,17393103405.056,5877.0,24161460.92145833
115191,NLD,USA,2,2015,750318059.52,18036648050.688,5877.0,19422547.39248997
115192,NLD,USA,2,2016,770845048.832,18569100263.424,5877.0,19125220.95053771
115193,NLD,USA,2,2017,833869641.687,19479620056.0,5877.0,21768022.870852396
115194,NLD,USA,2,2018,914043438.18,20527156026.0,5877.0,26708822.529453557
115195,NLD,USA,2,2019,910194347.569,21372572437.0,5877.0,29339331.745286822
115196,NLD,USA,2,2020,913865395.79,20893743833.0,5877.0,27230663.152721513
116579,NOR,BGD,1,1998,151139155.968,44091752.448,7183.0,19905.783777773384
116580,NOR,BGD,1,1999,159045287.936,45694070.784,7183.0,22631.71286773682
116581,NOR,BGD,1,2000,168288534.528,47124926.464,7183.0,29877.908231846985
116582,NOR,BGD,1,2001,170922852.352,46987841.536,7183.0,32966.51798447221
116583,NOR,BGD,1,2002,191927025.664,47571128.32,7183.0,38641.037235826254
116584,NOR,BGD,1,2003,224880787.456,51913662.464,7183.0,46109.91008211672
116585,NOR,BGD,1,2004,260029104.128,56560742.4,7183.0,62988.2726803571
116586,NOR,BGD,1,2005,304060071.936,60277559.296,7183.0,64139.14494848251
116587,NOR,BGD,1,2006,340041728.0,71819091.968,7183.0,72384.45645838976
116588,NOR,BGD,1,2007,393479389.184,79611887.616,7183.0,81800.36683408916
116589,NOR,BGD,1,2008,453885460.48,91631280.128,7183.0,99971.10944776237
116590,NOR,BGD,1,2009,378849198.08,102477791.232,7183.0,104639.55850718915
116591,NOR,BGD,1,2010,420945690.624,115279077.376,7183.0,124591.97704790534
116592,NOR,BGD,1,2011,490806902.784,128637935.616,7183.0,163142.40972478688
116593,NOR,BGD,1,2012,500029915.136,133355741.184,7183.0,163170.5085699409
116594,NOR,BGD,1,2013,512580419.584,149990457.344,7183.0,203078.0712373108
116595,NOR,BGD,1,2014,498339741.696,172885458.944,7183.0,212733.30507528782
116596,NOR,BGD,1,2015,386578448.384,195078553.6,7183.0,218847.76835668087
116597,NOR,BGD,1,2016,370556665.856,221415276.544,7183.0,251129.04937694967
116598,NOR,BGD,1,2017,398393955.269,293754646.182,7183.0,276391.4723837226
116599,NOR,BGD,1,2018,436999692.591,321379023.557,7183.0,273092.0666970387
116600,NOR,BGD,1,2019,404941363.636,351238438.543,7183.0,273659.8732520789
116601,NOR,BGD,1,2020,362198318.435,373902134.7,7183.0,272581.8389489502
116602,NOR,BGD,2,1998,151139155.968,44091752.448,7183.0,6967.493936777115
116603,NOR,BGD,2,1999,159045287.936,45694070.784,7183.0,1319.924000620842
116604,NOR,BGD,2,2000,168288534.528,47124926.464,7183.0,10230.400818139316
116605,NOR,BGD,2,2001,170922852.352,46987841.536,7183.0,4546.452071130276
116606,NOR,BGD,2,2002,191927025.664,47571128.32,7183.0,5112.499976038933
116607,NOR,BGD,2,2003,224880787.456,51913662.464,7183.0,7101.334198638797
116608,NOR,BGD,2,2004,260029104.128,56560742.4,7183.0,2057.49799990654
116609,NOR,BGD,2,2005,304060071.936,60277559.296,7183.0,10686.255173116922
116610,NOR,BGD,2,2006,340041728.0,71819091.968,7183.0,4598.4510216116905
116611,NOR,BGD,2,2007,393479389.184,79611887.616,7183.0,26406.88596251607
116612,NOR,BGD,2,2008,453885460.48,91631280.128,7183.0,12319.756960391996
116613,NOR,BGD,2,2009,378849198.08,102477791.232,7183.0,14810.75796815753
116614,NOR,BGD,2,2010,420945690.624,115279077.376,7183.0,42392.30896052718
116615,NOR,BGD,2,2011,490806902.784,128637935.616,7183.0,23619.308180510998
116616,NOR,BGD,2,2012,500029915.136,133355741.184,7183.0,108864.77658475935
116617,NOR,BGD,2,2013,512580419.584,149990457.344,7183.0,6941.120989263058
116618,NOR,BGD,2,2014,498339741.696,172885458.944,7183.0,8327.67995852232
